trip_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_area,dropoff_area,distance_km,duration_minutes,vehicle_type,fare_amount,surge_multiplier,weather_condition,hour,day_of_week,is_weekend
124,2024-01-01 06:09:00,2024-01-01 06:24:00,-6.277989615094464,106.82140857460334,-6.1562937363755506,106.85238007782749,Central Jakarta,South Jakarta,10.46,28.6,car,13400.0,1.77,sunny,5,Tuesday,False
125,2024-01-01 06:12:00,2024-01-01 06:27:00,-6.254412967491612,106.92820020010197,-6.285406333414862,106.74782329355052,West Jakarta,South Jakarta,3.18,20.3,car,67248.0,1.91,sunny,0,Tuesday,True
126,2024-01-01 06:15:00,2024-01-01 06:30:00,-6.214578442274749,106.85259075195454,-6.135774779102964,106.76833239578117,West Jakarta,West Jakarta,9.5,16.2,car,52109.0,1.3,rainy,17,Monday,False
127,2024-01-01 06:18:00,2024-01-01 06:33:00,-6.136397046815501,106.83660176855304,-6.201392975691959,106.86008683657444,South Jakarta,West Jakarta,3.91,16.2,motorcycle,76927.0,2.17,sunny,3,Tuesday,True
128,2024-01-01 06:21:00,2024-01-01 06:36:00,-6.127853883348731,106.76243604480734,-6.130643394566234,106.8170752369,West Jakarta,South Jakarta,5.28,40.0,car,77202.0,1.71,rainy,7,Wednesday,True
129,2024-01-01 06:24:00,2024-01-01 06:39:00,-6.298609573893762,106.78581887226612,-6.1798520451099215,106.91450341439209,West Jakarta,Central Jakarta,7.97,40.6,car,13557.0,2.49,sunny,7,Wednesday,True
130,2024-01-01 06:27:00,2024-01-01 06:42:00,-6.197850539484486,106.91301210395117,-6.163633393593428,106.7855954415023,South Jakarta,Central Jakarta,3.42,26.3,motorcycle,21237.0,1.04,sunny,13,Monday,False
131,2024-01-01 06:30:00,2024-01-01 06:45:00,-6.216517799370244,106.83980453294211,-6.101299687920858,106.76666491459706,South Jakarta,South Jakarta,14.92,13.6,car,43894.0,1.28,cloudy,19,Wednesday,False
132,2024-01-01 06:33:00,2024-01-01 06:48:00,-6.255578437905854,106.8286855484392,-6.253532890815196,106.94621648508621,Central Jakarta,Central Jakarta,4.15,40.9,motorcycle,71565.0,2.03,cloudy,13,Tuesday,True
133,2024-01-01 06:36:00,2024-01-01 06:51:00,-6.276026926533263,106.72489492838501,-6.175210885047722,106.92778394253253,Central Jakarta,West Jakarta,12.16,27.0,premium_car,67011.0,2.04,sunny,0,Wednesday,True
134,2024-01-01 06:39:00,2024-01-01 06:54:00,-6.2324769657192745,106.70400703911379,-6.2079357219885205,106.70724818624974,West Jakarta,Central Jakarta,12.79,25.4,premium_car,77506.0,1.87,rainy,19,Tuesday,True
135,2024-01-01 06:42:00,2024-01-01 06:57:00,-6.111418059217495,106.94092129717177,-6.292109609415461,106.89268215382664,South Jakarta,South Jakarta,14.93,24.3,car,53266.0,2.46,cloudy,2,Tuesday,True
136,2024-01-01 06:45:00,2024-01-01 07:00:00,-6.235359413595849,106.7942465418217,-6.297105871699427,106.72758369345631,West Jakarta,Central Jakarta,7.57,22.8,car,27959.0,1.62,cloudy,14,Tuesday,False
137,2024-01-01 06:48:00,2024-01-01 07:03:00,-6.196241875651326,106.85080326552487,-6.276154284436428,106.70687129870734,West Jakarta,Central Jakarta,13.36,28.4,car,11757.0,1.63,cloudy,18,Tuesday,False
138,2024-01-01 06:51:00,2024-01-01 07:06:00,-6.159396208220964,106.71992876829682,-6.17018165189229,106.76842387899158,South Jakarta,Central Jakarta,14.45,31.2,car,25605.0,2.37,sunny,0,Tuesday,False
139,2024-01-01 06:54:00,2024-01-01 07:09:00,-6.227274079524141,106.87077857143076,-6.186567382417321,106.76733646976528,South Jakarta,West Jakarta,4.25,26.3,premium_car,57269.0,1.81,rainy,2,Wednesday,False
140,2024-01-01 06:57:00,2024-01-01 07:12:00,-6.105643583455808,106.9331416771765,-6.189314087767254,106.90482969058674,South Jakarta,West Jakarta,8.23,41.4,premium_car,74839.0,1.53,rainy,19,Tuesday,True
141,2024-01-01 07:00:00,2024-01-01 07:15:00,-6.107510541011577,106.84391631324935,-6.293628647494348,106.87766681148571,South Jakarta,West Jakarta,2.78,21.1,car,32463.0,2.08,sunny,0,Monday,False
142,2024-01-01 07:03:00,2024-01-01 07:18:00,-6.249643540834927,106.73152883059386,-6.206139400727999,106.945402356833,West Jakarta,South Jakarta,10.07,30.2,motorcycle,71299.0,1.93,cloudy,18,Monday,False
143,2024-01-01 07:06:00,2024-01-01 07:21:00,-6.200550298821523,106.84543038186837,-6.115075436431494,106.87787822507796,West Jakarta,Central Jakarta,9.56,20.5,motorcycle,37643.0,1.46,rainy,16,Monday,True
144,2024-01-01 07:09:00,2024-01-01 07:24:00,-6.239824338036646,106.89158680327617,-6.220481626137871,106.80456388831402,West Jakarta,West Jakarta,4.65,36.4,premium_car,31579.0,1.45,rainy,12,Wednesday,True
145,2024-01-01 07:12:00,2024-01-01 07:27:00,-6.243031901124506,106.8016041341435,-6.175015506042309,106.87473191523631,South Jakarta,West Jakarta,12.37,13.6,motorcycle,45619.0,1.59,sunny,19,Monday,False
146,2024-01-01 07:15:00,2024-01-01 07:30:00,-6.292622610529094,106.91995943698537,-6.144036264875371,106.94986476679661,Central Jakarta,Central Jakarta,2.48,16.6,car,40959.0,1.11,rainy,15,Tuesday,True
147,2024-01-01 07:18:00,2024-01-01 07:33:00,-6.17808713320402,106.86217073833934,-6.143214944171622,106.87753547064064,West Jakarta,South Jakarta,12.48,38.0,car,73966.0,2.41,rainy,11,Wednesday,False
148,2024-01-01 07:21:00,2024-01-01 07:36:00,-6.199464195354228,106.9248122295723,-6.196143983520946,106.89042033899509,Central Jakarta,Central Jakarta,2.35,16.4,car,42778.0,1.27,cloudy,6,Wednesday,False
149,2024-01-01 07:24:00,2024-01-01 07:39:00,-6.2897042497500015,106.85587632781184,-6.128409610919532,106.93459125379756,Central Jakarta,South Jakarta,10.54,31.9,car,29413.0,1.29,cloudy,23,Tuesday,True
150,2024-01-01 07:27:00,2024-01-01 07:42:00,-6.244270707152677,106.73282199300121,-6.221724381327251,106.72841281532793,Central Jakarta,Central Jakarta,3.02,44.0,car,68980.0,1.97,cloudy,23,Monday,False
151,2024-01-01 07:30:00,2024-01-01 07:45:00,-6.118346822806669,106.7774229277763,-6.12226135704304,106.87619607336194,South Jakarta,West Jakarta,5.27,28.3,motorcycle,79912.0,2.09,rainy,16,Tuesday,True
152,2024-01-01 07:33:00,2024-01-01 07:48:00,-6.252087621866606,106.75044873706312,-6.251954566720891,106.91270148949187,South Jakarta,West Jakarta,11.38,16.6,motorcycle,55372.0,2.11,cloudy,10,Monday,False
153,2024-01-01 07:36:00,2024-01-01 07:51:00,-6.271021025581756,106.92720662442922,-6.243956718601885,106.93859465005522,West Jakarta,West Jakarta,5.65,21.2,premium_car,27532.0,1.56,sunny,21,Monday,True
154,2024-01-01 07:39:00,2024-01-01 07:54:00,-6.202109447944487,106.89010001682188,-6.2893758751602,106.75274232242793,West Jakarta,South Jakarta,8.65,38.8,premium_car,26717.0,2.31,cloudy,7,Monday,True
155,2024-01-01 07:42:00,2024-01-01 07:57:00,-6.10286990917788,106.8690995922275,-6.140883632691543,106.82598225193107,South Jakarta,Central Jakarta,13.9,22.3,motorcycle,14039.0,1.82,cloudy,9,Monday,True
156,2024-01-01 07:45:00,2024-01-01 08:00:00,-6.2515889456977,106.77524157990791,-6.216588952753459,106.87013871191112,South Jakarta,South Jakarta,2.65,35.3,motorcycle,15411.0,1.66,rainy,15,Monday,True
157,2024-01-01 07:48:00,2024-01-01 08:03:00,-6.165572890518824,106.74601119301255,-6.25417667721772,106.76186693237534,Central Jakarta,West Jakarta,12.54,37.2,premium_car,74049.0,2.22,cloudy,9,Tuesday,True
158,2024-01-01 07:51:00,2024-01-01 08:06:00,-6.147676076934256,106.88911277199723,-6.2536419444766835,106.85011821581257,South Jakarta,South Jakarta,2.85,27.5,car,16754.0,1.37,sunny,23,Wednesday,True
159,2024-01-01 07:54:00,2024-01-01 08:09:00,-6.2524724912015195,106.81853948646977,-6.119720011754153,106.7643946956245,South Jakarta,South Jakarta,3.65,37.4,premium_car,43904.0,2.29,cloudy,7,Wednesday,False
160,2024-01-01 07:57:00,2024-01-01 08:12:00,-6.154356730277628,106.75644738803766,-6.133216679907792,106.78336425513291,South Jakarta,South Jakarta,3.55,21.1,premium_car,58869.0,1.81,cloudy,4,Wednesday,True
161,2024-01-01 08:00:00,2024-01-01 08:15:00,-6.226443373456149,106.85415549454132,-6.189293822928563,106.81037967412772,South Jakarta,Central Jakarta,14.92,28.1,motorcycle,69525.0,2.35,sunny,16,Tuesday,False
162,2024-01-01 08:03:00,2024-01-01 08:18:00,-6.173538833881284,106.71008346303462,-6.176777839916856,106.83229752468664,Central Jakarta,South Jakarta,4.34,34.0,premium_car,21989.0,1.3,sunny,12,Tuesday,True
163,2024-01-01 08:06:00,2024-01-01 08:21:00,-6.173294057847821,106.78154256353207,-6.205134885889941,106.8123414679063,West Jakarta,South Jakarta,13.66,15.9,premium_car,40645.0,2.4,cloudy,9,Wednesday,True
164,2024-01-01 08:09:00,2024-01-01 08:24:00,-6.1928450631850485,106.81713924864779,-6.221666691424238,106.82329887994699,Central Jakarta,South Jakarta,14.88,19.6,motorcycle,27604.0,2.03,rainy,9,Monday,True
165,2024-01-01 08:12:00,2024-01-01 08:27:00,-6.281942045989118,106.73698958352736,-6.116904623756334,106.77464718907207,South Jakarta,West Jakarta,6.99,32.8,car,27908.0,1.93,sunny,20,Wednesday,False
166,2024-01-01 08:15:00,2024-01-01 08:30:00,-6.132939500882152,106.94616361939771,-6.274877459295939,106.73974127350566,South Jakarta,West Jakarta,10.2,32.9,car,31269.0,1.63,sunny,22,Wednesday,True
167,2024-01-01 08:18:00,2024-01-01 08:33:00,-6.235843987005652,106.75227434114741,-6.216310642056754,106.71183749433172,West Jakarta,Central Jakarta,12.13,27.3,car,51098.0,2.43,rainy,11,Monday,False
168,2024-01-01 08:21:00,2024-01-01 08:36:00,-6.262696297920029,106.73258828251082,-6.231087618402425,106.74899468062291,West Jakarta,West Jakarta,7.1,37.8,motorcycle,11160.0,1.67,sunny,11,Monday,False
169,2024-01-01 08:24:00,2024-01-01 08:39:00,-6.291844971689047,106.75088371847173,-6.20036985594977,106.84548591037645,West Jakarta,Central Jakarta,4.1,26.9,premium_car,38614.0,1.75,sunny,6,Monday,True
170,2024-01-01 08:27:00,2024-01-01 08:42:00,-6.1818214113623515,106.89226528328993,-6.2084736250909645,106.89652886195078,Central Jakarta,West Jakarta,7.64,40.8,car,23078.0,2.17,rainy,10,Tuesday,True
171,2024-01-01 08:30:00,2024-01-01 08:45:00,-6.164487127631543,106.80637641481796,-6.196222093669784,106.74231189936073,West Jakarta,Central Jakarta,12.03,35.8,premium_car,77698.0,1.43,cloudy,19,Monday,False
172,2024-01-01 08:33:00,2024-01-01 08:48:00,-6.2966824342144285,106.84135398493814,-6.272016204554601,106.72713883944317,South Jakarta,Central Jakarta,12.15,21.0,motorcycle,50791.0,1.44,rainy,23,Wednesday,True
173,2024-01-01 08:36:00,2024-01-01 08:51:00,-6.197581388340144,106.70525228924659,-6.197371699697344,106.88732259013732,South Jakarta,Central Jakarta,5.0,23.8,car,70767.0,2.16,cloudy,11,Wednesday,False
174,2024-01-01 08:39:00,2024-01-01 08:54:00,-6.2547008449604125,106.70860782714333,-6.251516237222558,106.77628958263432,South Jakarta,West Jakarta,4.27,33.4,car,23698.0,1.19,sunny,3,Wednesday,True
175,2024-01-01 08:42:00,2024-01-01 08:57:00,-6.17096544191811,106.81145638745676,-6.2631337302023615,106.93787485980684,Central Jakarta,South Jakarta,13.97,41.3,premium_car,66701.0,2.23,sunny,17,Wednesday,False
176,2024-01-01 08:45:00,2024-01-01 09:00:00,-6.265126714199002,106.90416381080041,-6.287033156242762,106.87857949265259,West Jakarta,West Jakarta,2.57,16.3,car,39035.0,1.94,cloudy,9,Monday,False
177,2024-01-01 08:48:00,2024-01-01 09:03:00,-6.161812452379507,106.9213097196769,-6.147469488248771,106.78168901181076,West Jakarta,South Jakarta,11.55,28.0,motorcycle,22439.0,1.81,rainy,19,Tuesday,False
178,2024-01-01 08:51:00,2024-01-01 09:06:00,-6.222652930739892,106.72167664189891,-6.2145116158286875,106.77238568694843,West Jakarta,West Jakarta,2.6,14.2,premium_car,63287.0,1.34,sunny,1,Wednesday,True
179,2024-01-01 08:54:00,2024-01-01 09:09:00,-6.112654002252652,106.83459077552526,-6.174671263337648,106.83092459656783,West Jakarta,South Jakarta,12.89,19.8,premium_car,63341.0,2.18,rainy,0,Monday,False
180,2024-01-01 08:57:00,2024-01-01 09:12:00,-6.272495811170801,106.92830742156983,-6.154481331339051,106.71978616706956,South Jakarta,West Jakarta,13.77,34.0,car,79712.0,2.21,cloudy,13,Monday,False
181,2024-01-01 09:00:00,2024-01-01 09:15:00,-6.231786729789948,106.79699318859947,-6.164136666937289,106.72941912816133,Central Jakarta,Central Jakarta,5.87,12.7,car,64666.0,1.72,cloudy,16,Tuesday,False
182,2024-01-01 09:03:00,2024-01-01 09:18:00,-6.277305295751882,106.9073914578571,-6.2058998561820635,106.74396447032905,West Jakarta,Central Jakarta,2.96,33.2,car,20169.0,1.58,cloudy,3,Tuesday,True
183,2024-01-01 09:06:00,2024-01-01 09:21:00,-6.115061276344287,106.73342391359986,-6.222420294209654,106.89368089832614,South Jakarta,Central Jakarta,8.25,41.5,car,32578.0,1.37,rainy,8,Monday,True
184,2024-01-01 09:09:00,2024-01-01 09:24:00,-6.1245321293238035,106.93384862241695,-6.224808018071867,106.82846433981729,South Jakarta,South Jakarta,5.88,43.9,premium_car,41621.0,2.13,rainy,6,Wednesday,False
185,2024-01-01 09:12:00,2024-01-01 09:27:00,-6.248411674456968,106.88785582938283,-6.171990240613988,106.70264178069361,Central Jakarta,South Jakarta,7.42,17.6,premium_car,18866.0,1.96,cloudy,20,Wednesday,False
186,2024-01-01 09:15:00,2024-01-01 09:30:00,-6.168003190793164,106.93533359819673,-6.201041129011625,106.86837913186802,West Jakarta,Central Jakarta,10.64,36.2,car,65163.0,1.31,sunny,21,Tuesday,False
187,2024-01-01 09:18:00,2024-01-01 09:33:00,-6.136555559959756,106.86915430838813,-6.130173550402297,106.80592254466512,Central Jakarta,South Jakarta,4.73,42.4,premium_car,46869.0,2.19,cloudy,16,Monday,True
188,2024-01-01 09:21:00,2024-01-01 09:36:00,-6.188959837680107,106.79085098299986,-6.125059603134657,106.82771309124095,West Jakarta,Central Jakarta,6.64,13.2,motorcycle,76111.0,2.32,sunny,2,Wednesday,False
189,2024-01-01 09:24:00,2024-01-01 09:39:00,-6.1940698843287985,106.93454529313118,-6.2658879243986965,106.75352906085324,Central Jakarta,West Jakarta,12.17,24.5,premium_car,51252.0,1.09,sunny,0,Monday,False
190,2024-01-01 09:27:00,2024-01-01 09:42:00,-6.251629541819909,106.7688916940773,-6.272753269690854,106.83794555709854,West Jakarta,South Jakarta,10.37,42.2,motorcycle,46603.0,2.16,sunny,9,Monday,True
191,2024-01-01 09:30:00,2024-01-01 09:45:00,-6.28137944643882,106.78304313051544,-6.1739198147928,106.94478830993788,West Jakarta,South Jakarta,6.24,17.1,motorcycle,15000.0,2.28,rainy,4,Wednesday,True
192,2024-01-01 09:33:00,2024-01-01 09:48:00,-6.1205568484093344,106.87520210450043,-6.239754850387544,106.71836117275144,Central Jakarta,West Jakarta,10.64,42.7,motorcycle,20454.0,2.49,sunny,3,Wednesday,False
193,2024-01-01 09:36:00,2024-01-01 09:51:00,-6.119916388567334,106.89132907488136,-6.29628585624698,106.7709793499161,West Jakarta,South Jakarta,11.95,28.5,car,69467.0,1.36,sunny,18,Wednesday,False
194,2024-01-01 09:39:00,2024-01-01 09:54:00,-6.173379708545346,106.9323508709623,-6.122271466127408,106.76074939821521,Central Jakarta,South Jakarta,9.7,13.5,premium_car,79347.0,1.56,cloudy,5,Tuesday,True
195,2024-01-01 09:42:00,2024-01-01 09:57:00,-6.23219404179026,106.75120060226405,-6.254619846551238,106.7621373276878,Central Jakarta,South Jakarta,5.11,25.7,motorcycle,39063.0,2.45,sunny,5,Tuesday,False
196,2024-01-01 09:45:00,2024-01-01 10:00:00,-6.230158085077467,106.89949950880481,-6.114143869662838,106.79467658939134,West Jakarta,West Jakarta,2.0,21.4,car,66706.0,1.14,sunny,8,Monday,True
197,2024-01-01 09:48:00,2024-01-01 10:03:00,-6.154808864225952,106.88463651334925,-6.156513109824349,106.90452744618605,West Jakarta,Central Jakarta,12.44,19.9,premium_car,53931.0,1.79,cloudy,19,Wednesday,True
198,2024-01-01 09:51:00,2024-01-01 10:06:00,-6.120577948009484,106.7159486390634,-6.1474693020177025,106.9282146724911,Central Jakarta,Central Jakarta,12.69,29.0,premium_car,77134.0,1.76,rainy,8,Wednesday,True
199,2024-01-01 09:54:00,2024-01-01 10:09:00,-6.122582715146976,106.79680578530255,-6.259707700841368,106.75055377186474,South Jakarta,West Jakarta,11.07,26.9,car,26670.0,1.91,sunny,14,Monday,False
200,2024-01-01 09:57:00,2024-01-01 10:12:00,-6.144024890828475,106.77069136426503,-6.2531611148766375,106.83573748448703,Central Jakarta,West Jakarta,3.0,26.9,premium_car,48139.0,1.5,rainy,19,Wednesday,False
201,2024-01-01 10:00:00,2024-01-01 10:15:00,-6.171593670769142,106.7761226060885,-6.195746449235187,106.85922474304137,South Jakarta,West Jakarta,9.61,13.1,car,38616.0,2.39,cloudy,7,Wednesday,False
202,2024-01-01 10:03:00,2024-01-01 10:18:00,-6.28317200700099,106.94573671988867,-6.265580029470027,106.83045686859096,South Jakarta,Central Jakarta,12.67,38.1,car,47920.0,1.41,rainy,23,Wednesday,True
203,2024-01-01 10:06:00,2024-01-01 10:21:00,-6.267674257181077,106.86069435336998,-6.2389136614633935,106.80851909854923,Central Jakarta,West Jakarta,7.07,26.9,car,28820.0,1.97,sunny,1,Tuesday,False
204,2024-01-01 10:09:00,2024-01-01 10:24:00,-6.120289162294584,106.87941903944838,-6.235707504410439,106.74799387646482,Central Jakarta,Central Jakarta,4.57,38.7,premium_car,44842.0,1.74,rainy,9,Monday,True
205,2024-01-01 10:12:00,2024-01-01 10:27:00,-6.178714188068081,106.94415440932876,-6.268074013349447,106.82205483979982,Central Jakarta,West Jakarta,9.64,38.9,car,53736.0,1.4,rainy,13,Wednesday,False
206,2024-01-01 10:15:00,2024-01-01 10:30:00,-6.298160589676674,106.79430044561441,-6.258963433320968,106.80030370692783,South Jakarta,South Jakarta,12.74,21.1,car,15685.0,1.28,cloudy,23,Tuesday,False
207,2024-01-01 10:18:00,2024-01-01 10:33:00,-6.279705691426793,106.90046004211321,-6.142289631598349,106.89889084062557,Central Jakarta,Central Jakarta,2.64,10.2,premium_car,62009.0,2.43,cloudy,1,Tuesday,True
208,2024-01-01 10:21:00,2024-01-01 10:36:00,-6.167299646178389,106.80863274082613,-6.266560829090546,106.89090108979075,Central Jakarta,Central Jakarta,9.76,41.9,motorcycle,59457.0,1.84,cloudy,23,Monday,False
209,2024-01-01 10:24:00,2024-01-01 10:39:00,-6.298987683230756,106.91738341795374,-6.294308521631216,106.73349967030143,West Jakarta,West Jakarta,10.36,36.6,car,71632.0,1.91,cloudy,21,Wednesday,True
210,2024-01-01 10:27:00,2024-01-01 10:42:00,-6.2678383897165,106.74516438532783,-6.1741290114742124,106.72212976314077,West Jakarta,South Jakarta,9.83,13.8,car,39810.0,2.17,cloudy,12,Tuesday,True
211,2024-01-01 10:30:00,2024-01-01 10:45:00,-6.1902532421266825,106.93692154426607,-6.1048033761215095,106.92703848580688,West Jakarta,Central Jakarta,10.45,34.6,motorcycle,14317.0,1.12,cloudy,18,Tuesday,True
212,2024-01-01 10:33:00,2024-01-01 10:48:00,-6.161620960461461,106.75469292710272,-6.233757237075375,106.83387709724113,Central Jakarta,West Jakarta,10.21,10.7,premium_car,42302.0,2.07,cloudy,6,Monday,False
213,2024-01-01 10:36:00,2024-01-01 10:51:00,-6.169607748099479,106.78155512674523,-6.27626885936075,106.91445023432065,Central Jakarta,South Jakarta,3.7,11.0,premium_car,19633.0,1.25,cloudy,11,Tuesday,True
214,2024-01-01 10:39:00,2024-01-01 10:54:00,-6.255146138107888,106.8890480585267,-6.185922534926494,106.7145377801416,Central Jakarta,Central Jakarta,5.05,28.4,premium_car,55321.0,2.11,rainy,5,Wednesday,False
215,2024-01-01 10:42:00,2024-01-01 10:57:00,-6.157564155730492,106.79843878539135,-6.11872915778087,106.83162890413041,South Jakarta,West Jakarta,10.05,13.4,car,13299.0,1.21,cloudy,2,Tuesday,True
216,2024-01-01 10:45:00,2024-01-01 11:00:00,-6.25255018250064,106.85205284419162,-6.143187644034304,106.83485662864406,South Jakarta,South Jakarta,2.23,43.8,motorcycle,36180.0,2.25,rainy,4,Tuesday,True
217,2024-01-01 10:48:00,2024-01-01 11:03:00,-6.234920060368146,106.81114337526736,-6.175496826317456,106.91517550813553,West Jakarta,Central Jakarta,10.25,41.3,premium_car,15799.0,2.02,sunny,3,Wednesday,True
218,2024-01-01 10:51:00,2024-01-01 11:06:00,-6.150701718976395,106.88559248427245,-6.23698870067848,106.72440249955743,South Jakarta,Central Jakarta,10.65,32.7,motorcycle,10236.0,1.58,cloudy,13,Tuesday,True
219,2024-01-01 10:54:00,2024-01-01 11:09:00,-6.1700734201905565,106.75708281309215,-6.191623965344756,106.76011139091898,South Jakarta,South Jakarta,5.11,12.2,premium_car,77239.0,1.54,sunny,5,Monday,False
220,2024-01-01 10:57:00,2024-01-01 11:12:00,-6.130155317901164,106.71461449680922,-6.281751031739149,106.80163457847176,South Jakarta,West Jakarta,9.78,21.4,car,79729.0,1.22,cloudy,16,Tuesday,True
221,2024-01-01 11:00:00,2024-01-01 11:15:00,-6.168477421539931,106.77498234936827,-6.164210915143865,106.91646036885498,West Jakarta,West Jakarta,8.94,23.0,premium_car,48885.0,2.36,sunny,16,Monday,True
222,2024-01-01 11:03:00,2024-01-01 11:18:00,-6.186338279332905,106.81857716621711,-6.154980796220469,106.93472082876764,West Jakarta,South Jakarta,5.39,26.8,motorcycle,26727.0,1.18,rainy,23,Monday,False
